Simulation Time,used STY,used MDO
605.644,0.00452828,0.00122813
605.992,0.00453075,0.0012288
606.343,0.00453323,0.00122947
606.685,0.0045357,0.00123015
607.029,0.00453817,0.00123083
607.373,0.00454064,0.00123151
607.721,0.0045431,0.00123219
608.058,0.00454557,0.00123287
608.397,0.00454803,0.00123356
608.747,0.00455049,0.00123425
609.09,0.00455296,0.00123493
609.432,0.00455543,0.00123561
609.778,0.00455789,0.00123629
610.114,0.00456036,0.00123697
610.465,0.00456282,0.00123766
610.808,0.00456529,0.00123834
611.142,0.00456776,0.00123902
611.476,0.00457022,0.00123971
611.827,0.00457269,0.00124039
612.181,0.00457516,0.00124107
612.533,0.00457762,0.00124175
612.893,0.00458008,0.00124244
613.251,0.00458256,0.00124311
613.599,0.00458502,0.0012438
613.944,0.00458748,0.00124448
614.288,0.00458995,0.00124517
614.621,0.00459242,0.00124585
614.969,0.00459488,0.00124653
615.304,0.00459736,0.0012472
615.64,0.00459983,0.00124787
615.979,0.00460231,0.00124855
616.311,0.00460478,0.00124922
616.645,0.00460725,0.0012499
616.985,0.00460972,0.00125058
617.318,0.00461218,0.00125126
617.66,0.00461465,0.00125194
618.013,0.00461713,0.00125262
618.364,0.0046196,0.0012533
618.707,0.00462206,0.00125398
619.052,0.00462453,0.00125467
619.408,0.00462699,0.00125535
619.747,0.00462945,0.00125604
620.09,0.00463192,0.00125672
620.427,0.00463439,0.0012574
620.778,0.00463686,0.00125807
621.119,0.00463933,0.00125875
621.458,0.0046418,0.00125943
621.796,0.00464427,0.00126011
622.14,0.00464674,0.00126079
622.482,0.0046492,0.00126148
622.828,0.00465167,0.00126216
623.175,0.00465413,0.00126284
623.523,0.0046566,0.00126352
623.858,0.00465907,0.0012642
624.196,0.00466154,0.00126488
624.521,0.004664,0.00126556
624.85,0.00466647,0.00126625
625.178,0.00466894,0.00126692
625.517,0.00467141,0.00126761
625.851,0.00467388,0.00126828
626.198,0.00467635,0.00126896
626.543,0.00467881,0.00126964
626.893,0.00468128,0.00127032
627.23,0.00468375,0.00127101
627.566,0.00468621,0.00127169
627.915,0.00468868,0.00127237
628.259,0.00469114,0.00127306
628.603,0.00469361,0.00127374
628.941,0.00469608,0.00127441
629.282,0.00469855,0.00127509
629.624,0.00470102,0.00127577
629.979,0.00470348,0.00127646
630.323,0.00470596,0.00127713
630.68,0.00470842,0.00127781
631.033,0.00471089,0.0012785
631.378,0.00471336,0.00127918
631.716,0.00471583,0.00127986
632.053,0.0047183,0.00128054
632.39,0.00472077,0.00128122
632.729,0.00472323,0.0012819
633.067,0.0047257,0.00128258
633.413,0.00472816,0.00128327
633.758,0.00473062,0.00128395
634.109,0.00473309,0.00128463
634.466,0.00473556,0.00128531
634.834,0.00473802,0.001286
635.187,0.00474049,0.00128668
635.547,0.00474297,0.00128735
635.911,0.00474544,0.00128803
636.271,0.0047479,0.00128871
636.633,0.00475037,0.0012894
636.991,0.00475283,0.00129009
637.345,0.00475529,0.00129077
637.699,0.00475775,0.00129146
638.058,0.00476022,0.00129214
638.416,0.00476268,0.00129283
638.776,0.00476515,0.00129351
639.111,0.00476762,0.00129419
639.457,0.00477008,0.00129487
639.796,0.00477256,0.00129554
640.136,0.00477503,0.00129622
640.474,0.0047775,0.0012969
640.813,0.00477997,0.00129758
641.152,0.00478244,0.00129826
641.489,0.0047849,0.00129894
641.821,0.00478738,0.00129962
642.166,0.00478984,0.0013003
642.512,0.00479231,0.00130098
642.856,0.00479477,0.00130166
643.194,0.00479724,0.00130235
643.539,0.00479971,0.00130303
643.868,0.00480217,0.00130371
644.203,0.00480464,0.00130439
644.529,0.00480711,0.00130507
644.867,0.00480958,0.00130575
645.221,0.00481205,0.00130643
645.583,0.00481452,0.00130711
645.938,0.00481698,0.00130779
646.284,0.00481945,0.00130848
646.624,0.00482191,0.00130916
646.963,0.00482438,0.00130984
647.308,0.00482685,0.00131052
647.655,0.00482933,0.00131119
648.006,0.0048318,0.00131187
648.352,0.00483426,0.00131256
648.686,0.00483673,0.00131323
649.02,0.0048392,0.00131391
649.357,0.00484167,0.00131459
649.701,0.00484413,0.00131528
650.03,0.0048466,0.00131596
650.368,0.00484907,0.00131664
650.729,0.00485153,0.00131732
651.078,0.004854,0.001318
651.426,0.00485647,0.00131869
651.765,0.00485893,0.00131937
652.101,0.0048614,0.00132005
652.442,0.00486387,0.00132073
652.788,0.00486634,0.00132141
653.142,0.00486881,0.00132208
653.488,0.00487128,0.00132276
653.828,0.00487375,0.00132344
654.181,0.00487622,0.00132412
654.529,0.00487869,0.0013248
654.883,0.00488115,0.00132549
655.229,0.00488362,0.00132617
655.564,0.00488609,0.00132685
655.906,0.00488856,0.00132753
656.257,0.00489103,0.0013282
656.595,0.00489349,0.00132889
656.941,0.00489596,0.00132957
657.284,0.00489843,0.00133025
657.624,0.00490089,0.00133093
657.967,0.00490336,0.00133162
658.302,0.00490582,0.0013323
658.629,0.00490829,0.00133298
658.95,0.00491075,0.00133367
659.28,0.00491322,0.00133435
659.607,0.00491568,0.00133503
659.948,0.00491815,0.00133572
660.294,0.00492062,0.0013364
660.635,0.00492308,0.00133708
660.973,0.00492555,0.00133776
661.315,0.00492802,0.00133844
661.653,0.00493048,0.00133913
661.996,0.00493295,0.00133981
662.328,0.00493542,0.00134048
662.668,0.0049379,0.00134116
663.009,0.00494036,0.00134184
663.34,0.00494283,0.00134252
663.674,0.0049453,0.0013432
664.018,0.00494776,0.00134389
664.378,0.00495022,0.00134458
664.738,0.00495269,0.00134526
665.095,0.00495515,0.00134594
665.438,0.00495762,0.00134663
665.767,0.00496009,0.0013473
666.104,0.00496256,0.00134798
666.444,0.00496502,0.00134867
666.784,0.00496749,0.00134934
667.13,0.00496996,0.00135002
667.481,0.00497242,0.00135071
667.829,0.00497489,0.00135139
668.169,0.00497736,0.00135207
668.513,0.00497982,0.00135276
668.854,0.00498228,0.00135344
669.202,0.00498475,0.00135412
669.558,0.00498722,0.0013548
669.911,0.00498968,0.00135549
670.253,0.00499215,0.00135617
670.606,0.00499461,0.00135686
670.952,0.00499708,0.00135754
671.294,0.00499954,0.00135822
671.641,0.00500201,0.0013589
671.977,0.00500447,0.00135959
672.311,0.00500694,0.00136027
672.644,0.0050094,0.00136096
672.975,0.00501187,0.00136164
673.319,0.00501433,0.00136232
673.66,0.0050168,0.001363
673.986,0.00501928,0.00136368
674.314,0.00502174,0.00136436
674.647,0.00502421,0.00136504
674.987,0.00502668,0.00136572
675.313,0.00502915,0.0013664
675.662,0.00503161,0.00136708
676.011,0.00503408,0.00136776
676.362,0.00503654,0.00136845
676.705,0.00503901,0.00136913
677.055,0.00504149,0.00136981
677.405,0.00504394,0.0013705
677.757,0.00504641,0.00137117
678.104,0.00504888,0.00137186
678.444,0.00505135,0.00137254
678.785,0.00505381,0.00137322
679.128,0.00505628,0.0013739
679.476,0.00505875,0.00137458
679.822,0.00506121,0.00137527
680.165,0.00506368,0.00137594
680.5,0.00506616,0.00137662
680.84,0.00506862,0.0013773
681.178,0.00507109,0.00137799
681.516,0.00507356,0.00137866
681.855,0.00507602,0.00137935
682.186,0.00507849,0.00138002
682.528,0.00508096,0.00138071
682.883,0.00508342,0.00138139
683.229,0.00508589,0.00138207
683.589,0.00508835,0.00138276
683.955,0.00509083,0.00138343
684.316,0.00509329,0.00138411
684.663,0.00509576,0.00138479
685,0.00509823,0.00138548
685.346,0.0051007,0.00138616
685.696,0.00510316,0.00138684
686.03,0.00510562,0.00138753
686.379,0.00510809,0.00138821
686.726,0.00511056,0.00138889
687.068,0.00511302,0.00138957
687.4,0.00511549,0.00139026
687.732,0.00511796,0.00139093
688.065,0.00512044,0.0013916
688.405,0.0051229,0.00139229
688.766,0.00512537,0.00139297
689.101,0.00512783,0.00139366
689.429,0.0051303,0.00139434
689.76,0.00513276,0.00139502
690.095,0.00513523,0.00139571
690.448,0.00513769,0.0013964
690.795,0.00514016,0.00139708
691.142,0.00514263,0.00139775
691.482,0.00514509,0.00139843
691.831,0.00514756,0.00139912
692.172,0.00515002,0.00139981
692.503,0.00515248,0.00140049
692.845,0.00515494,0.00140118
693.194,0.0051574,0.00140187
693.529,0.00515987,0.00140255
693.871,0.00516235,0.00140322
694.219,0.00516481,0.00140391
694.566,0.00516728,0.00140459
694.912,0.00516974,0.00140527
695.257,0.00517221,0.00140595
695.604,0.00517466,0.00140665
695.943,0.00517713,0.00140732
696.274,0.0051796,0.00140801
696.617,0.00518207,0.00140868
696.978,0.00518453,0.00140937
697.344,0.00518701,0.00141005
697.694,0.00518948,0.00141073
698.045,0.00519194,0.00141141
698.415,0.00519442,0.00141208
698.797,0.00519688,0.00141277
699.152,0.00519935,0.00141344
699.501,0.00520182,0.00141412
699.834,0.00520429,0.0014148
700.172,0.00520676,0.00141548
700.511,0.00520922,0.00141617
700.844,0.00521168,0.00141685
701.177,0.00521415,0.00141754
701.52,0.00521661,0.00141822
701.863,0.00521908,0.00141891
702.216,0.00522154,0.00141959
702.562,0.00522402,0.00142026
702.903,0.00522648,0.00142095
703.244,0.00522895,0.00142163
703.592,0.00523142,0.00142231
703.936,0.00523388,0.00142299
704.284,0.00523635,0.00142367
704.641,0.00523881,0.00142436
704.982,0.00524128,0.00142504
705.327,0.00524375,0.00142572
705.672,0.00524621,0.00142641
706.023,0.00524867,0.0014271
706.374,0.00525113,0.00142778
706.719,0.0052536,0.00142846
707.058,0.00525607,0.00142915
707.406,0.00525853,0.00142983
707.75,0.005261,0.00143051
708.1,0.00526346,0.0014312
708.45,0.00526593,0.00143188
708.792,0.00526839,0.00143256
709.148,0.00527087,0.00143324
709.491,0.00527334,0.00143391
709.83,0.00527581,0.00143459
710.169,0.00527828,0.00143527
710.506,0.00528074,0.00143595
710.841,0.00528321,0.00143664
711.168,0.00528567,0.00143732
711.489,0.00528814,0.001438
711.836,0.00529061,0.00143869
712.178,0.00529307,0.00143937
712.505,0.00529553,0.00144006
712.842,0.005298,0.00144074
713.187,0.00530047,0.00144142
713.527,0.00530293,0.00144211
713.867,0.0053054,0.00144279
714.212,0.00530786,0.00144347
714.564,0.00531032,0.00144416
714.91,0.0053128,0.00144484
715.251,0.00531526,0.00144552
715.595,0.00531773,0.0014462
715.945,0.00532019,0.00144689
716.274,0.00532266,0.00144757
716.61,0.00532512,0.00144825
716.955,0.00532759,0.00144893
717.293,0.00533006,0.00144962
717.632,0.00533253,0.00145029
717.971,0.00533499,0.00145098
718.305,0.00533746,0.00145166
718.654,0.00533992,0.00145234
719.004,0.00534239,0.00145303
719.348,0.00534485,0.00145371
719.68,0.00534732,0.00145439
720.013,0.00534979,0.00145507
720.348,0.00535225,0.00145576
720.676,0.00535472,0.00145644
721.013,0.00535719,0.00145712
721.348,0.00535965,0.0014578
721.676,0.00536211,0.00145849
722.009,0.00536458,0.00145917
722.352,0.00536705,0.00145985
722.694,0.00536951,0.00146053
723.033,0.00537199,0.00146121
723.365,0.00537446,0.00146189
723.7,0.00537692,0.00146257
724.034,0.00537939,0.00146325
724.368,0.00538185,0.00146393
724.708,0.00538432,0.00146462
725.061,0.00538678,0.0014653
725.415,0.00538924,0.00146599
725.773,0.00539171,0.00146667
726.138,0.00539417,0.00146736
726.514,0.00539663,0.00146805
726.877,0.00539909,0.00146874
727.223,0.00540156,0.00146942
727.567,0.00540402,0.0014701
727.895,0.00540649,0.00147078
728.238,0.00540896,0.00147146
728.59,0.00541142,0.00147215
728.949,0.00541388,0.00147284
729.303,0.00541634,0.00147353
729.659,0.00541881,0.00147421
730.007,0.00542127,0.00147489
730.339,0.00542374,0.00147557
730.664,0.0054262,0.00147626
730.991,0.00542867,0.00147694
731.329,0.00543114,0.00147762
731.69,0.0054336,0.0014783
732.055,0.00543607,0.00147899
732.425,0.00543853,0.00147967
732.787,0.005441,0.00148035
733.144,0.00544347,0.00148103
733.508,0.00544594,0.00148171
733.858,0.00544841,0.00148239
734.219,0.00545087,0.00148308
734.575,0.00545333,0.00148376
734.935,0.0054558,0.00148445
735.295,0.00545826,0.00148514
735.646,0.00546073,0.00148581
735.981,0.00546319,0.00148649
736.333,0.00546566,0.00148718
736.68,0.00546813,0.00148786
737.013,0.00547059,0.00148854
737.346,0.00547306,0.00148923
737.679,0.00547552,0.00148991
738.009,0.00547798,0.0014906
738.335,0.00548045,0.00149128
738.67,0.00548291,0.00149197
739.019,0.00548537,0.00149265
739.369,0.00548784,0.00149333
739.707,0.0054903,0.00149402
740.05,0.00549277,0.0014947
740.406,0.00549524,0.00149538
740.77,0.0054977,0.00149607
741.119,0.00550017,0.00149675
741.472,0.00550263,0.00149744
741.819,0.00550509,0.00149812
742.164,0.00550756,0.0014988
742.5,0.00551003,0.00149948
742.84,0.00551249,0.00150016
743.191,0.00551496,0.00150085
743.533,0.00551742,0.00150154
743.879,0.00551988,0.00150222
744.224,0.00552234,0.00150291
744.561,0.00552481,0.00150359
744.906,0.00552728,0.00150427
745.253,0.00552974,0.00150496
745.608,0.0055322,0.00150564
745.955,0.00553467,0.00150633
746.306,0.00553713,0.00150701
746.654,0.0055396,0.00150769
747.012,0.00554206,0.00150837
747.377,0.00554453,0.00150906
747.73,0.00554699,0.00150975
748.08,0.00554945,0.00151043
748.428,0.00555192,0.00151112
748.779,0.00555438,0.0015118
749.119,0.00555684,0.00151249
749.465,0.0055593,0.00151317
749.802,0.00556177,0.00151386
750.133,0.00556423,0.00151454
750.466,0.00556669,0.00151523
750.809,0.00556916,0.00151592
751.152,0.00557163,0.0015166
751.498,0.00557409,0.00151728
751.834,0.00557656,0.00151796
752.189,0.00557902,0.00151865
752.542,0.00558148,0.00151934
752.893,0.00558394,0.00152002
753.257,0.00558641,0.00152071
753.605,0.00558887,0.00152139
753.938,0.00559134,0.00152208
754.289,0.0055938,0.00152276
754.635,0.00559626,0.00152345
754.984,0.00559872,0.00152413
755.321,0.00560119,0.00152482
755.668,0.00560365,0.0015255
756.014,0.00560612,0.00152619
756.363,0.00560858,0.00152687
756.718,0.00561104,0.00152756
757.07,0.0056135,0.00152825
757.408,0.00561597,0.00152893
757.764,0.00561843,0.00152962
758.12,0.00562089,0.0015303
758.466,0.00562335,0.00153099
758.794,0.00562582,0.00153167
759.126,0.00562828,0.00153236
759.462,0.00563074,0.00153304
759.798,0.0056332,0.00153373
760.137,0.00563567,0.00153441
760.485,0.00563813,0.0015351
760.837,0.0056406,0.00153578
761.184,0.00564306,0.00153646
761.532,0.00564552,0.00153715
761.885,0.00564799,0.00153783
762.253,0.00565045,0.00153852
762.612,0.00565292,0.00153921
762.948,0.00565539,0.00153988
763.282,0.00565785,0.00154057
763.624,0.00566031,0.00154126
763.957,0.00566277,0.00154194
764.299,0.00566524,0.00154263
764.649,0.0056677,0.00154331
764.989,0.00567017,0.00154399
765.324,0.00567263,0.00154468
765.664,0.00567509,0.00154536
765.999,0.00567756,0.00154605
766.336,0.00568002,0.00154673
766.674,0.00568249,0.00154741
767.01,0.00568495,0.00154809
767.365,0.00568742,0.00154878
767.726,0.00568988,0.00154947
768.073,0.00569234,0.00155015
768.397,0.00569481,0.00155084
768.724,0.00569727,0.00155152
769.068,0.00569973,0.00155221
769.412,0.0057022,0.00155289
769.77,0.00570466,0.00155358
770.127,0.00570713,0.00155426
770.468,0.0057096,0.00155493
770.808,0.00571206,0.00155562
771.169,0.00571451,0.00155632
771.508,0.00571698,0.001557
771.854,0.00571945,0.00155768
772.19,0.00572191,0.00155837
772.536,0.00572438,0.00155904
772.9,0.00572684,0.00155973
773.251,0.00572931,0.00156041
773.598,0.00573178,0.00156109
773.951,0.00573424,0.00156178
774.291,0.00573671,0.00156246
774.62,0.00573916,0.00156315
774.954,0.00574162,0.00156384
775.299,0.00574408,0.00156453
775.643,0.00574655,0.00156521
775.992,0.00574901,0.00156589
776.317,0.00575148,0.00156657
776.643,0.00575394,0.00156726
776.981,0.0057564,0.00156795
777.326,0.00575886,0.00156863
777.676,0.00576132,0.00156932
778.032,0.00576379,0.00157001
778.384,0.00576627,0.00157068
778.725,0.00576873,0.00157136
779.081,0.00577119,0.00157205
779.43,0.00577365,0.00157273
779.779,0.00577611,0.00157342
780.116,0.00577858,0.0015741
780.456,0.00578105,0.00157479
780.794,0.00578351,0.00157548
781.14,0.00578597,0.00157616
781.492,0.00578843,0.00157685
781.841,0.00579089,0.00157754
782.174,0.00579335,0.00157823
782.513,0.00579581,0.00157891
782.849,0.00579828,0.0015796
783.199,0.00580074,0.00158028
783.549,0.00580321,0.00158096
783.906,0.00580567,0.00158164
784.261,0.00580813,0.00158233
784.61,0.0058106,0.00158301
784.961,0.00581307,0.00158369
785.319,0.00581554,0.00158437
785.669,0.005818,0.00158506
786.038,0.00582046,0.00158575
786.397,0.00582293,0.00158642
786.763,0.00582539,0.00158711
787.114,0.00582785,0.0015878
787.47,0.00583031,0.00158849
787.821,0.00583277,0.00158918
788.179,0.00583523,0.00158986
788.53,0.0058377,0.00159055
788.876,0.00584016,0.00159123
789.216,0.00584262,0.00159192
789.566,0.00584509,0.0015926
789.907,0.00584755,0.00159329
790.251,0.00585001,0.00159398
790.6,0.00585247,0.00159466
790.948,0.00585494,0.00159535
791.274,0.0058574,0.00159603
791.601,0.00585986,0.00159672
791.933,0.00586232,0.0015974
792.277,0.00586479,0.00159809
792.64,0.00586725,0.00159878
793.01,0.00586971,0.00159946
793.382,0.00587217,0.00160015
793.725,0.00587464,0.00160083
794.074,0.0058771,0.00160152
794.421,0.00587957,0.00160219
794.778,0.00588203,0.00160288
795.126,0.0058845,0.00160356
795.467,0.00588696,0.00160425
795.82,0.00588942,0.00160494
796.176,0.00589188,0.00160562
796.536,0.00589435,0.00160631
796.892,0.00589681,0.00160699
797.233,0.00589927,0.00160768
797.573,0.00590174,0.00160836
797.924,0.0059042,0.00160905
798.264,0.00590666,0.00160973
798.604,0.00590912,0.00161043
798.944,0.00591158,0.00161111
799.291,0.00591404,0.0016118
799.633,0.0059165,0.00161248
799.976,0.00591897,0.00161317
800.328,0.00592144,0.00161385
800.681,0.0059239,0.00161454
801.037,0.00592637,0.00161521
801.398,0.00592884,0.00161589
801.746,0.0059313,0.00161658
802.115,0.00593376,0.00161727
802.468,0.00593622,0.00161796
802.798,0.00593868,0.00161864
803.138,0.00594115,0.00161932
803.491,0.00594361,0.00162
803.828,0.00594608,0.00162069
804.165,0.00594855,0.00162137
804.517,0.00595101,0.00162205
804.855,0.00595348,0.00162273
805.198,0.00595595,0.00162341
805.533,0.00595841,0.0016241
805.866,0.00596087,0.00162479
806.22,0.00596333,0.00162547
806.581,0.00596579,0.00162616
806.938,0.00596824,0.00162686
807.303,0.0059707,0.00162755
807.653,0.00597317,0.00162823
807.996,0.00597563,0.00162892
808.354,0.00597809,0.00162961
808.71,0.00598055,0.0016303
809.051,0.00598301,0.00163098
809.397,0.00598548,0.00163166
809.751,0.00598794,0.00163235
810.097,0.0059904,0.00163303
810.435,0.00599287,0.00163372
810.786,0.00599533,0.0016344
811.144,0.00599779,0.00163509
811.496,0.00600026,0.00163577
811.835,0.00600272,0.00163646
812.168,0.00600518,0.00163714
812.509,0.00600764,0.00163783
812.852,0.00601011,0.00163851
813.193,0.00601256,0.00163921
813.532,0.00601502,0.00163989
813.873,0.00601748,0.00164059
814.236,0.00601994,0.00164127
814.586,0.0060224,0.00164196
814.952,0.00602486,0.00164265
815.309,0.00602733,0.00164333
815.669,0.00602979,0.00164401
816.026,0.00603225,0.0016447
816.395,0.00603471,0.00164539
816.761,0.00603718,0.00164607
817.117,0.00603963,0.00164676
817.455,0.00604209,0.00164745
817.802,0.00604456,0.00164814
818.15,0.00604702,0.00164883
818.503,0.00604948,0.00164951
818.857,0.00605195,0.00165019
819.222,0.00605441,0.00165088
819.565,0.00605687,0.00165157
819.907,0.00605933,0.00165226
820.249,0.0060618,0.00165294
820.601,0.00606426,0.00165363
820.95,0.00606672,0.00165432
821.306,0.00606918,0.001655
821.657,0.00607164,0.00165569
821.991,0.00607411,0.00165637
822.332,0.00607657,0.00165705
822.674,0.00607903,0.00165774
823.025,0.00608149,0.00165843
823.372,0.00608396,0.00165911
823.733,0.00608642,0.0016598
824.077,0.00608889,0.00166048
824.431,0.00609134,0.00166118
824.784,0.00609381,0.00166186
825.128,0.00609627,0.00166254
825.487,0.00609873,0.00166323
825.855,0.00610119,0.00166392
826.218,0.00610366,0.0016646
826.555,0.00610612,0.00166529
826.894,0.00610858,0.00166598
827.23,0.00611104,0.00166667
827.569,0.0061135,0.00166736
827.921,0.00611597,0.00166804
828.286,0.00611843,0.00166873
828.646,0.00612089,0.00166941
829.006,0.00612334,0.00167011
829.352,0.0061258,0.00167079
829.705,0.00612827,0.00167148
830.049,0.00613073,0.00167216
830.406,0.00613319,0.00167285
830.752,0.00613566,0.00167353
831.098,0.00613812,0.00167422
831.445,0.00614058,0.00167491
831.798,0.00614304,0.00167559
832.145,0.0061455,0.00167628
832.492,0.00614797,0.00167696
832.854,0.00615043,0.00167765
833.231,0.00615289,0.00167834
833.592,0.00615535,0.00167902
833.959,0.00615781,0.00167971
834.308,0.00616028,0.0016804
834.664,0.00616274,0.00168108
835.023,0.0061652,0.00168177
835.374,0.00616765,0.00168246
835.729,0.00617012,0.00168315
836.085,0.00617258,0.00168383
836.433,0.00617505,0.00168452
836.786,0.00617751,0.0016852
837.133,0.00617998,0.00168588
837.486,0.00618244,0.00168657
837.837,0.0061849,0.00168726
838.185,0.00618736,0.00168794
838.525,0.00618983,0.00168862
838.869,0.00619229,0.0016893
839.225,0.00619476,0.00168999
839.593,0.00619722,0.00169068
839.953,0.00619967,0.00169137
840.318,0.00620213,0.00169206
840.666,0.00620459,0.00169275
841.013,0.00620705,0.00169343
841.354,0.00620951,0.00169412
841.697,0.00621198,0.0016948
842.051,0.00621444,0.00169549
842.417,0.0062169,0.00169617
842.754,0.00621936,0.00169686
843.103,0.00622183,0.00169755
843.459,0.00622429,0.00169823
843.801,0.00622675,0.00169892
844.14,0.00622922,0.00169959
844.5,0.00623168,0.00170028
844.859,0.00623414,0.00170097
845.209,0.0062366,0.00170166
845.548,0.00623907,0.00170234
845.89,0.00624152,0.00170303
846.233,0.006244,0.00170371
846.587,0.00624646,0.00170439
846.938,0.00624892,0.00170508
847.281,0.00625138,0.00170577
847.643,0.00625384,0.00170646
848.001,0.0062563,0.00170715
848.368,0.00625876,0.00170783
848.734,0.00626122,0.00170852
849.095,0.00626369,0.00170921
849.437,0.00626615,0.00170989
849.787,0.00626862,0.00171057
850.13,0.00627108,0.00171126
850.459,0.00627354,0.00171194
850.806,0.006276,0.00171263
851.157,0.00627846,0.00171332
851.511,0.00628092,0.00171401
851.866,0.00628338,0.0017147
852.217,0.00628584,0.00171538
852.557,0.00628831,0.00171607
852.909,0.00629077,0.00171675
853.257,0.00629324,0.00171743
853.611,0.0062957,0.00171812
853.955,0.00629816,0.00171881
854.302,0.00630062,0.00171949
854.646,0.00630309,0.00172018
854.998,0.00630554,0.00172087
855.332,0.00630801,0.00172155
855.669,0.00631047,0.00172224
856.016,0.00631292,0.00172293
856.368,0.00631538,0.00172362
856.732,0.00631784,0.00172431
857.092,0.0063203,0.001725
857.455,0.00632275,0.00172569
857.811,0.00632522,0.00172638
858.168,0.00632768,0.00172706
858.516,0.00633014,0.00172775
858.871,0.0063326,0.00172844
859.235,0.00633506,0.00172914
859.594,0.00633752,0.00172983
859.947,0.00633998,0.00173051
860.296,0.00634244,0.0017312
860.653,0.0063449,0.00173189
861.004,0.00634736,0.00173257
861.363,0.00634982,0.00173326
861.727,0.00635228,0.00173395
862.09,0.00635474,0.00173464
862.457,0.00635721,0.00173532
862.805,0.00635967,0.00173601
863.166,0.00636214,0.00173669
863.514,0.0063646,0.00173738
863.848,0.00636707,0.00173806
864.198,0.00636953,0.00173874
864.541,0.00637199,0.00173943
864.876,0.00637445,0.00174011
865.231,0.00637691,0.00174081
865.578,0.00637937,0.00174149
865.92,0.00638183,0.00174218
866.26,0.0063843,0.00174287
866.606,0.00638675,0.00174355
866.949,0.00638921,0.00174424
867.299,0.00639167,0.00174493
867.648,0.00639414,0.00174561
867.993,0.0063966,0.0017463
868.346,0.00639906,0.00174699
868.682,0.00640152,0.00174768
869.033,0.00640399,0.00174836
869.393,0.00640645,0.00174905
869.748,0.00640891,0.00174974
870.111,0.00641137,0.00175042
870.471,0.00641383,0.00175111
870.82,0.00641629,0.0017518
871.163,0.00641875,0.00175249
871.516,0.00642121,0.00175317
871.871,0.00642368,0.00175386
872.22,0.00642613,0.00175455
872.57,0.0064286,0.00175524
872.908,0.00643106,0.00175592
873.239,0.00643352,0.00175661
873.587,0.00643598,0.0017573
873.944,0.00643843,0.00175799
874.305,0.0064409,0.00175867
874.666,0.00644336,0.00175936
875.011,0.00644583,0.00176004
875.36,0.00644829,0.00176073
875.717,0.00645075,0.00176142
876.065,0.00645321,0.0017621
876.413,0.00645567,0.00176279
876.768,0.00645813,0.00176348
877.124,0.00646058,0.00176417
877.473,0.00646305,0.00176486
877.83,0.00646551,0.00176555
878.186,0.00646797,0.00176623
878.549,0.00647043,0.00176693
878.891,0.00647289,0.00176761
879.238,0.00647535,0.0017683
879.589,0.00647781,0.00176898
879.929,0.00648027,0.00176967
880.269,0.00648274,0.00177036
880.609,0.0064852,0.00177104
880.958,0.00648765,0.00177173
881.313,0.00649012,0.00177242
881.675,0.00649258,0.0017731
882.025,0.00649504,0.00177379
882.369,0.0064975,0.00177448
882.719,0.00649996,0.00177517
883.07,0.00650243,0.00177585
883.417,0.00650489,0.00177654
883.75,0.00650735,0.00177723
884.086,0.0065098,0.00177792
884.437,0.00651227,0.0017786
884.785,0.00651472,0.0017793
885.124,0.00651718,0.00177999
885.459,0.00651964,0.00178067
885.797,0.00652211,0.00178136
886.157,0.00652457,0.00178204
886.513,0.00652703,0.00178273
886.857,0.00652949,0.00178342
887.207,0.00653196,0.0017841
887.565,0.00653441,0.00178479
887.913,0.00653687,0.00178548
888.257,0.00653934,0.00178617
888.605,0.0065418,0.00178685
888.955,0.00654426,0.00178754
889.314,0.00654672,0.00178823
889.658,0.00654918,0.00178891
889.991,0.00655165,0.0017896
890.324,0.00655411,0.00179028
890.663,0.00655657,0.00179097
890.992,0.00655903,0.00179166
891.329,0.00656149,0.00179235
891.661,0.00656396,0.00179303
892.01,0.00656642,0.00179372
892.372,0.00656887,0.00179441
892.713,0.00657134,0.00179509
893.068,0.0065738,0.00179578
893.424,0.00657625,0.00179647
893.77,0.00657872,0.00179716
894.115,0.00658118,0.00179785
894.475,0.00658364,0.00179853
894.839,0.0065861,0.00179923
895.208,0.00658855,0.00179992
895.573,0.00659102,0.0018006
895.918,0.00659348,0.00180129
896.264,0.00659594,0.00180198
896.606,0.0065984,0.00180267
896.946,0.00660086,0.00180335
897.292,0.00660332,0.00180404
897.641,0.00660577,0.00180473
897.979,0.00660823,0.00180543
898.309,0.00661069,0.00180612
898.645,0.00661315,0.0018068
898.996,0.00661562,0.00180748
899.35,0.00661808,0.00180817
899.715,0.00662055,0.00180885
900.069,0.00662301,0.00180954
900.41,0.00662547,0.00181023
900.759,0.00662793,0.00181091
901.104,0.00663039,0.0018116
901.465,0.00663284,0.0018123
901.814,0.00663531,0.00181298
902.167,0.00663776,0.00181367
902.524,0.00664022,0.00181436
902.884,0.00664268,0.00181505
903.235,0.00664514,0.00181573
903.587,0.0066476,0.00181642
903.944,0.00665006,0.00181711
904.287,0.00665252,0.0018178
904.631,0.00665497,0.00181849
904.996,0.00665743,0.00181918
905.357,0.00665989,0.00181987
905.716,0.00666235,0.00182056
906.066,0.00666481,0.00182125
906.42,0.00666728,0.00182193
906.762,0.00666974,0.00182261
907.097,0.0066722,0.0018233
907.451,0.00667466,0.00182399
907.815,0.00667712,0.00182468
908.162,0.00667958,0.00182537
908.509,0.00668203,0.00182606
